id,borrower_id,amount,term_months,interest_rate,installment,grade,issue_date,loan_status,id_borrower,full_name,credit_score,annual_income,employment_years,home_ownership,loan_id,repayment_velocity,credit_utilization_ratio,delinquency_freq,debt_to_income_ratio,payment_consistency_score,default_probability,risk_segment,recommended_action
1134,1134,29878.0,60,0.0593395635770226,576.7083521546546,A,2024-12-30 11:47:56.410249,Charged Off,1134,Borrower_1134,777,95474.66698990078,16,RENT,1134,0.1513,0.12296336181986929,4,0.0,37.41,1.0,Unknown,None
1135,1135,37157.0,36,0.2390377159519088,1455.898397851874,A,2024-02-05 11:47:56.410253,Current,1135,Borrower_1135,590,43688.65604759166,9,MORTGAGE,1135,0.639,0.7234172465343212,7,0.0,90.61,0.0,Unknown,None
1136,1136,6914.0,36,0.1127470517689308,227.2559943124531,E,2025-07-20 11:47:56.410257,Current,1136,Borrower_1136,641,36169.52749621467,1,MORTGAGE,1136,0.3337,0.8774126295296879,0,0.0,11.49,0.0,Unknown,None
1137,1137,19164.0,60,0.1385178046648917,444.4415182853824,B,2025-05-14 11:47:56.410260,Current,1137,Borrower_1137,805,40984.832436009005,5,MORTGAGE,1137,0.3466,0.1475072978358674,0,0.0,25.11,0.0,Unknown,None
1138,1138,28180.0,36,0.0729279887171413,873.8940720608939,C,2024-09-23 11:47:56.410264,Charged Off,1138,Borrower_1138,732,42459.580017368826,7,RENT,1138,0.3719,0.8828922042777981,3,0.0,60.69,1.0,Unknown,None
1139,1139,4688.0,36,0.2173848659818584,178.4032331474247,A,2025-07-04 11:47:56.410268,Late (31-120 days),1139,Borrower_1139,778,91612.57600698528,28,MORTGAGE,1139,0.4652,0.3993788017966263,0,0.0,10.34,1.0,Unknown,None
1140,1140,15683.0,36,0.0555263665711861,473.9347520215021,B,2023-04-15 11:47:56.410271,Current,1140,Borrower_1140,631,55360.90635122562,18,MORTGAGE,1140,0.1585,0.2280753797943084,28,0.0,19.07,0.0,Unknown,None
1141,1141,14080.0,36,0.2167981524198193,535.3921548980524,E,2023-06-16 11:47:56.410275,Current,1141,Borrower_1141,839,30146.15605056463,10,RENT,1141,0.3372,0.3455244067754609,22,0.0,29.02,0.0,Unknown,None
1142,1142,31953.0,36,0.0780570025575933,998.4292732340074,D,2024-10-31 11:47:56.410279,Current,1142,Borrower_1142,638,60810.78571691868,24,OWN,1142,0.2539,0.8185039954844588,6,0.0,22.92,0.0,Unknown,None
1143,1143,10916.0,36,0.2273128225262304,421.02798667143634,A,2025-06-18 11:47:56.410283,Fully Paid,1143,Borrower_1143,651,66911.9641348939,11,MORTGAGE,1143,0.2736,0.19669570273289727,0,0.0,28.24,0.0,Unknown,None
1144,1144,30677.0,36,0.1959545274672314,1133.753717282561,D,2024-02-17 11:47:56.410286,Fully Paid,1144,Borrower_1144,727,47114.2870913068,8,MORTGAGE,1144,0.2218,0.16399488319716832,16,0.0,58.36,0.0,Unknown,None
1145,1145,28360.0,60,0.082934052501461,579.0290825496076,B,2024-11-01 11:47:56.410290,Late (31-120 days),1145,Borrower_1145,642,106717.72485490516,1,OWN,1145,0.3287,0.47329869668535807,0,0.0,34.31,1.0,Unknown,None
1146,1146,38805.0,36,0.1631635985718936,1370.3372699207605,C,2024-03-31 11:47:56.410294,Fully Paid,1146,Borrower_1146,822,48510.25787570248,7,MORTGAGE,1146,0.325,0.5715501921387828,12,0.0,96.3,0.0,Unknown,None
1147,1147,14453.0,36,0.1125312628710439,474.9070599660913,B,2025-05-22 11:47:56.410298,Charged Off,1147,Borrower_1147,686,104210.57006486753,25,RENT,1147,0.2021,0.2592891701519953,1,0.0,31.58,1.0,Unknown,None
1148,1148,23703.0,36,0.0856466197823166,748.9557380523918,C,2025-02-26 11:47:56.410301,Current,1148,Borrower_1148,805,80691.73154488,10,OWN,1148,0.4199,0.21491979194314245,0,0.0,35.32,0.0,Unknown,None
1149,1149,9640.0,60,0.2218364398822216,267.2538385122036,B,2023-08-02 11:47:56.410305,Current,1149,Borrower_1149,797,95158.8380659351,27,MORTGAGE,1149,0.1655,0.7529941791421007,23,0.0,17.4,0.0,Unknown,None
1150,1150,30263.0,36,0.1307045533014458,1020.7073680505828,A,2023-09-30 11:47:56.410309,Fully Paid,1150,Borrower_1150,820,34569.41392873466,20,MORTGAGE,1150,0.1677,0.33803050148304115,22,0.0,73.75,0.0,Unknown,None
1151,1151,33849.0,36,0.1297087428730765,1140.0317798324136,A,2025-05-14 11:47:56.410312,Current,1151,Borrower_1151,838,62890.79547432147,3,MORTGAGE,1151,0.2372,0.20597163063790067,0,0.0,54.41,0.0,Unknown,None
1152,1152,17078.0,60,0.083977334961324,349.54017370899254,D,2024-05-09 11:47:56.410316,Current,1152,Borrower_1152,841,58313.33038307985,9,MORTGAGE,1152,0.1651,0.5186612442577537,12,0.0,23.61,0.0,Unknown,None
1153,1153,24383.0,36,0.1266131352171557,817.5876172816737,B,2025-04-20 11:47:56.410320,Current,1153,Borrower_1153,584,29407.256351391803,20,RENT,1153,0.5762,0.47611027006861717,0,0.0,42.13,0.0,Unknown,None
1154,1154,16536.0,60,0.22432336926577,460.7803551586724,B,2024-03-14 11:47:56.410324,Current,1154,Borrower_1154,840,104039.96310106217,19,MORTGAGE,1154,0.5135,0.3776890747054966,3,0.0,27.98,0.0,Unknown,None
1155,1155,8410.0,60,0.1226257420979271,188.19361827090796,D,2023-05-09 11:47:56.410327,Current,1155,Borrower_1155,633,39787.1610101925,15,RENT,1155,0.3356,0.7075597419700409,17,0.0,10.46,0.0,Unknown,None
1156,1156,16926.0,36,0.2403207124999576,664.3403166436321,E,2023-05-03 11:47:56.410331,Current,1156,Borrower_1156,626,44144.167267448334,7,RENT,1156,0.2418,0.1445160289122912,26,0.0,40.63,0.0,Unknown,None
1157,1157,35248.0,60,0.2392617798416775,1012.5034764121618,B,2024-09-07 11:47:56.410335,Current,1157,Borrower_1157,794,36074.52015370961,3,RENT,1157,0.3501,0.8115967244144252,4,0.0,55.12,0.0,Unknown,None
1158,1158,32159.0,36,0.0789797318614692,1006.23323592392,B,2025-09-02 11:47:56.410339,Current,1158,Borrower_1158,756,85015.86482319295,28,OWN,1158,0.3466,0.6705187215832342,0,0.0,68.64,0.0,Unknown,None
1159,1159,37366.0,36,0.0854622507045289,1180.353116705942,B,2024-02-07 11:47:56.410342,Current,1159,Borrower_1159,588,27918.229474088697,9,RENT,1159,0.2583,0.20958789867971303,15,0.0,64.32,0.0,Unknown,None
1160,1160,30090.0,60,0.2225348140663778,835.3954727086788,E,2024-08-01 11:47:56.410346,Fully Paid,1160,Borrower_1160,678,81547.21040024718,11,RENT,1160,0.414,0.1947454241338596,2,0.0,54.11,0.0,Unknown,None
1161,1161,21567.0,60,0.1285521837849438,489.1185668360987,A,2024-06-09 11:47:56.410350,Current,1161,Borrower_1161,599,100937.52026044132,28,RENT,1161,0.3653,0.8635907419127306,3,0.0,27.54,0.0,Unknown,None
1162,1162,16367.0,36,0.0508747964566018,491.1767684297446,D,2025-02-02 11:47:56.410353,Fully Paid,1162,Borrower_1162,820,78322.42299265623,13,RENT,1162,0.2711,0.3939955860516229,2,0.0,29.05,0.0,Unknown,None
1163,1163,36367.0,36,0.1047743639410742,1181.6294765571467,E,2024-03-01 11:47:56.410357,Fully Paid,1163,Borrower_1163,640,85503.64126589481,15,MORTGAGE,1163,0.1594,0.47121065776911386,17,0.0,64.6,0.0,Unknown,None
1164,1164,6813.0,60,0.169525798639112,169.14693223715358,C,2024-06-27 11:47:56.410361,Fully Paid,1164,Borrower_1164,757,87533.18300426712,21,OWN,1164,0.1812,0.4961389832433962,11,0.0,7.1,0.0,Unknown,None
1165,1165,37621.0,36,0.2098531931919936,1417.0901512479752,C,2023-10-25 11:47:56.410365,Fully Paid,1165,Borrower_1165,641,37245.55309335268,17,RENT,1165,0.427,0.7429396118382995,15,0.0,75.81,0.0,Unknown,None
1166,1166,35269.0,36,0.0766777234186519,1099.8048147526356,E,2024-03-03 11:47:56.410368,Current,1166,Borrower_1166,724,122684.03275465802,20,MORTGAGE,1166,0.4764,0.7495929177885617,7,0.0,62.43,0.0,Unknown,None
1167,1167,38018.0,36,0.072108272883347,1177.5536299003809,E,2023-08-15 11:47:56.410372,Current,1167,Borrower_1167,795,47570.2037668608,21,MORTGAGE,1167,0.3399,0.7893508409670613,18,0.0,75.05,0.0,Unknown,None
1168,1168,17498.0,60,0.2344185307144663,497.72905734709474,A,2025-04-15 11:47:56.410376,Fully Paid,1168,Borrower_1168,582,57919.314471359445,20,MORTGAGE,1168,0.4433,0.898319885123501,0,0.0,27.09,0.0,Unknown,None
1169,1169,26989.0,36,0.2002296735645165,1003.323817496664,C,2024-11-27 11:47:56.410379,Current,1169,Borrower_1169,739,50700.007668134574,11,RENT,1169,0.2945,0.6494990651163448,5,0.0,73.62,0.0,Unknown,None
1170,1170,38174.0,36,0.1679559201556157,1357.126926853799,D,2024-11-22 11:47:56.410383,Current,1170,Borrower_1170,806,76555.48572000796,17,MORTGAGE,1170,0.467,0.49908161789063765,0,0.0,71.15,0.0,Unknown,None
1171,1171,26568.0,36,0.2038373579991856,992.5644197104004,B,2025-09-22 11:47:56.410387,Current,1171,Borrower_1171,848,45751.569605463286,29,RENT,1171,0.337,0.7193400812138437,0,0.0,58.79,0.0,Unknown,None
1172,1172,2041.0,60,0.1357708722613277,47.04419114610795,B,2024-12-27 11:47:56.410391,Charged Off,1172,Borrower_1172,699,61911.29180310779,6,RENT,1172,0.1173,0.8647322342516336,7,0.0,2.38,1.0,Unknown,None
1173,1173,31099.0,60,0.2016911494618253,826.862378832865,A,2024-07-30 11:47:56.410394,Current,1173,Borrower_1173,668,32284.034252784757,19,RENT,1173,0.3282,0.7223882809054014,5,0.0,61.74,0.0,Unknown,None
1174,1174,25364.0,60,0.1243605982549071,569.8131652378506,A,2025-05-04 11:47:56.410398,Current,1174,Borrower_1174,647,107187.25217296698,23,MORTGAGE,1174,0.1992,0.23182853038693976,0,0.0,36.05,0.0,Unknown,None
1175,1175,24482.0,36,0.0988189144985204,788.6084144365701,C,2023-10-25 11:47:56.410402,Late (31-120 days),1175,Borrower_1175,677,83731.4952449876,22,RENT,1175,0.1361,0.3589185021248018,22,0.0,33.83,1.0,Unknown,None
1176,1176,4676.0,60,0.1958026842585937,122.7958776935228,D,2023-05-14 11:47:56.410405,Fully Paid,1176,Borrower_1176,846,51733.98108972946,6,RENT,1176,0.3622,0.2538032975002019,18,0.0,8.12,0.0,Unknown,None
1177,1177,22781.0,36,0.1339344584314536,771.9062159171991,D,2023-05-25 11:47:56.410409,Current,1177,Borrower_1177,684,47354.8955978201,8,RENT,1177,0.4021,0.15999416820339177,19,0.0,50.84,0.0,Unknown,None
1178,1178,31048.0,60,0.2462754208652389,904.5327712284934,E,2023-09-19 11:47:56.410413,Charged Off,1178,Borrower_1178,702,82645.37337503559,0,MORTGAGE,1178,0.2084,0.24622841022927996,20,0.0,49.0,1.0,Unknown,None
1179,1179,4065.0,36,0.1198970364616202,134.9961796424577,A,2023-04-29 11:47:56.410417,Current,1179,Borrower_1179,608,42039.01142803855,25,MORTGAGE,1179,0.2335,0.17098700143292014,25,0.0,8.61,0.0,Unknown,None
1180,1180,3036.0,60,0.2343454841062132,86.34595155533135,B,2023-11-02 11:47:56.410420,Fully Paid,1180,Borrower_1180,716,63747.33497815308,5,RENT,1180,0.2521,0.7040475441094469,17,0.0,3.56,0.0,Unknown,None
1181,1181,36814.0,36,0.2365925097134159,1437.7399790371062,B,2024-04-07 11:47:56.410424,Current,1181,Borrower_1181,774,107012.33570008534,5,MORTGAGE,1181,0.2018,0.8477793324952623,16,0.0,84.97,0.0,Unknown,None
1182,1182,17924.0,36,0.0983705894129492,576.9868490227491,C,2023-05-11 11:47:56.410428,Current,1182,Borrower_1182,805,39909.57066603931,21,MORTGAGE,1182,0.1984,0.7964683916937161,26,0.0,26.62,0.0,Unknown,None
1183,1183,33844.0,60,0.2096442363176027,914.9167324375252,B,2025-08-18 11:47:56.410432,Fully Paid,1183,Borrower_1183,749,71991.28971936798,28,MORTGAGE,1183,0.1863,0.539253982057447,0,0.0,37.98,0.0,Unknown,None
1184,1184,17407.0,36,0.136614901028913,592.0721087925892,D,2025-06-09 11:47:56.410435,Current,1184,Borrower_1184,588,70112.9388811651,11,RENT,1184,0.6124,0.78078588479703,0,0.0,37.42,0.0,Unknown,None
1185,1185,22518.0,60,0.2335049454460696,639.3357379274266,D,2024-12-01 11:47:56.410439,Current,1185,Borrower_1185,619,57029.9353575624,21,MORTGAGE,1185,0.1431,0.12382542039170019,8,0.0,40.55,0.0,Unknown,None
1186,1186,18059.0,60,0.1400248545270477,420.2246123988297,A,2023-09-14 11:47:56.410443,Fully Paid,1186,Borrower_1186,604,46541.757899808654,11,RENT,1186,0.3249,0.5409392533293363,14,0.0,27.03,0.0,Unknown,None
1187,1187,24052.0,36,0.1988607434674732,892.4629445410633,C,2023-06-22 11:47:56.410447,Current,1187,Borrower_1187,840,109907.95573524376,9,MORTGAGE,1187,0.3676,0.864659663565243,20,0.0,52.41,0.0,Unknown,None
1188,1188,5267.0,36,0.1433934818327595,180.88289268633977,B,2025-06-19 11:47:56.410450,Late (31-120 days),1188,Borrower_1188,805,44409.810539810846,22,RENT,1188,0.3828,0.3988311139466407,0,0.0,7.44,1.0,Unknown,None
1189,1189,6988.0,60,0.0955601511425712,146.95237051978685,A,2024-12-17 11:47:56.410454,Current,1189,Borrower_1189,703,24196.918018696902,29,RENT,1189,0.2968,0.6846089960417455,0,0.0,7.72,0.0,Unknown,None
1190,1190,28974.0,60,0.0898700257889372,601.2698310997507,E,2025-06-06 11:47:56.410458,Current,1190,Borrower_1190,617,82476.34433025871,25,RENT,1190,0.297,0.38952075356959737,0,0.0,40.54,0.0,Unknown,None
1191,1191,25036.0,60,0.1350862388512691,576.1857422119676,E,2024-03-24 11:47:56.410461,Fully Paid,1191,Borrower_1191,830,32838.2188575964,5,MORTGAGE,1191,0.253,0.6475213353237775,10,0.0,26.26,0.0,Unknown,None
1192,1192,9680.0,36,0.201098931402843,360.2857330636861,B,2024-03-21 11:47:56.410465,Current,1192,Borrower_1192,755,84621.23953582639,16,RENT,1192,0.3716,0.3798002015312175,11,0.0,22.88,0.0,Unknown,None
1193,1193,2485.0,60,0.1710142970361533,61.89425928007482,B,2024-02-05 11:47:56.410469,Current,1193,Borrower_1193,669,116710.48078962351,18,MORTGAGE,1193,0.2249,0.20650473366643,14,0.0,4.03,0.0,Unknown,None
1194,1194,15713.0,36,0.1877258579801086,574.1709642107918,B,2023-07-03 11:47:56.410472,Current,1194,Borrower_1194,616,82032.84043657093,17,RENT,1194,0.6327,0.6823966295799635,13,0.0,30.96,0.0,Unknown,None
1195,1195,21043.0,36,0.1064652701463885,685.403739642237,D,2025-03-20 11:47:56.410476,Late (31-120 days),1195,Borrower_1195,755,102304.16359283846,5,MORTGAGE,1195,0.4836,0.3445990423704333,0,0.0,45.25,1.0,Unknown,None
1196,1196,3419.0,60,0.1462870691915211,80.6729417053957,B,2023-09-03 11:47:56.410480,Current,1196,Borrower_1196,660,164394.54067253138,23,MORTGAGE,1196,0.1172,0.7539089984900057,23,0.0,3.73,0.0,Unknown,None
1197,1197,37263.0,60,0.0588790529938654,718.4575377892833,E,2023-05-08 11:47:56.410483,Current,1197,Borrower_1197,693,97088.69598716917,18,MORTGAGE,1197,0.2212,0.2962611406994907,21,0.0,24.5,0.0,Unknown,None
1198,1198,18140.0,36,0.2135064831916241,686.6959270756248,B,2024-05-24 11:47:56.410487,Current,1198,Borrower_1198,619,70635.39873336615,9,MORTGAGE,1198,0.3779,0.7513036457971113,9,0.0,49.12,0.0,Unknown,None
1199,1199,13961.0,36,0.2479784324479749,553.5953352246922,C,2024-10-05 11:47:56.410491,Current,1199,Borrower_1199,803,135533.49600779562,23,MORTGAGE,1199,0.5986,0.32704369179185155,0,0.0,30.83,0.0,Unknown,None
1200,1200,7487.0,36,0.1313758125249342,252.7630509013169,E,2025-09-05 11:47:56.410495,Current,1200,Borrower_1200,694,143973.9662701822,7,RENT,1200,0.3504,0.39851396908351455,0,0.0,12.72,0.0,Unknown,None
1201,1201,32110.0,36,0.0521927306263086,965.5298805228211,C,2023-05-19 11:47:56.410498,Fully Paid,1201,Borrower_1201,765,144985.04695398023,20,MORTGAGE,1201,0.4626,0.32676981979841013,16,0.0,61.33,0.0,Unknown,None
1202,1202,17360.0,60,0.0839585279101894,355.2962332360221,E,2024-08-27 11:47:56.410502,Late (31-120 days),1202,Borrower_1202,635,46813.56275610559,23,RENT,1202,0.2289,0.2784126455845426,5,0.0,21.19,1.0,Unknown,None
1203,1203,37843.0,36,0.1805053755500837,1369.0746957675517,A,2023-06-10 11:47:56.410506,Current,1203,Borrower_1203,619,30424.114733461916,5,MORTGAGE,1203,0.4633,0.14019087674091005,18,0.0,80.84,0.0,Unknown,None
1204,1204,25882.0,60,0.1724158636407718,646.6012126253689,E,2025-01-06 11:47:56.410510,Current,1204,Borrower_1204,619,45406.19862421314,20,MORTGAGE,1204,0.306,0.5362675095664383,0,0.0,48.71,0.0,Unknown,None
1205,1205,18502.0,60,0.2075729439171088,498.01853431576274,E,2024-08-10 11:47:56.410513,Late (31-120 days),1205,Borrower_1205,816,85120.29820321572,24,RENT,1205,0.3691,0.39771064742375617,2,0.0,28.43,1.0,Unknown,None
1206,1206,8631.0,60,0.1007768021922136,183.71330973033196,C,2024-08-17 11:47:56.410517,Current,1206,Borrower_1206,841,64833.61336813495,29,RENT,1206,0.1315,0.18642569239483572,10,0.0,8.86,0.0,Unknown,None
1207,1207,4017.0,36,0.2027263831094268,149.84472706237335,C,2023-11-24 11:47:56.410521,Current,1207,Borrower_1207,795,54001.08983171632,6,OWN,1207,0.4449,0.30896164612765165,13,0.0,8.88,0.0,Unknown,None
1208,1208,21725.0,36,0.1875968043047339,793.7148145557189,E,2024-05-28 11:47:56.410524,Charged Off,1208,Borrower_1208,726,79240.33269696847,23,MORTGAGE,1208,0.4478,0.7150127587614138,7,0.0,47.69,1.0,Unknown,None
1209,1209,25762.0,60,0.1145628995427686,566.0084031611549,E,2024-11-24 11:47:56.410528,Fully Paid,1209,Borrower_1209,747,28698.42319114666,0,MORTGAGE,1209,0.4002,0.5565080796318209,0,0.0,29.79,0.0,Unknown,None
1210,1210,1784.0,60,0.1590976296113924,43.29792491390988,D,2024-01-09 11:47:56.410532,Current,1210,Borrower_1210,671,64253.06136622978,26,MORTGAGE,1210,0.1249,0.5308423705505458,19,0.0,1.31,0.0,Unknown,None
1211,1211,29020.0,60,0.0794547616996653,587.663999172069,A,2023-12-08 11:47:56.410536,Current,1211,Borrower_1211,638,104739.20969678627,17,MORTGAGE,1211,0.3696,0.3882475501957947,7,0.0,32.44,0.0,Unknown,None
1212,1212,39459.0,60,0.1405129006871165,919.1914893851304,A,2023-08-18 11:47:56.410540,Current,1212,Borrower_1212,638,78799.17626323718,23,MORTGAGE,1212,0.1433,0.22553666371984607,22,0.0,36.89,0.0,Unknown,None
1213,1213,16765.0,36,0.2262394679111282,645.6871223666025,B,2025-09-06 11:47:56.410543,Current,1213,Borrower_1213,748,84618.22186839658,27,RENT,1213,0.193,0.8966097942855413,0,0.0,41.83,0.0,Unknown,None
1214,1214,32127.0,60,0.1342382759650781,737.9771879036437,E,2025-03-24 11:47:56.410547,Fully Paid,1214,Borrower_1214,848,133077.4269022946,24,RENT,1214,0.2719,0.7557175597775887,0,0.0,46.45,0.0,Unknown,None
1215,1215,4196.0,36,0.2179133412950843,159.79454151753333,E,2024-08-15 11:47:56.410551,Current,1215,Borrower_1215,624,57926.39069530449,19,MORTGAGE,1215,0.2668,0.6247496212273045,9,0.0,6.92,0.0,Unknown,None
1216,1216,10552.0,36,0.1680506730519388,375.18467657577696,E,2023-07-18 11:47:56.410554,Fully Paid,1216,Borrower_1216,760,43193.88310110326,11,MORTGAGE,1216,0.4379,0.35428084770068746,17,0.0,19.28,0.0,Unknown,None
1217,1217,32921.0,36,0.0883753426204713,1044.3914985974582,E,2023-04-11 11:47:56.410558,Current,1217,Borrower_1217,749,108527.35297390954,15,MORTGAGE,1217,0.2248,0.389679424065698,26,0.0,31.86,0.0,Unknown,None
1218,1218,5746.0,36,0.1662212489395793,203.7815967212943,A,2025-05-16 11:47:56.410562,Current,1218,Borrower_1218,770,107533.78062043538,9,OWN,1218,0.4649,0.3685535042676559,0,0.0,9.48,0.0,Unknown,None
1219,1219,3999.0,60,0.1511966658314127,95.38731000348793,C,2024-06-02 11:47:56.410565,Current,1219,Borrower_1219,734,79153.62294215492,26,RENT,1219,0.2122,0.5549110102421151,10,0.0,6.22,0.0,Unknown,None
1220,1220,16595.0,36,0.1297282670392768,558.9339569928471,D,2023-07-24 11:47:56.410569,Fully Paid,1220,Borrower_1220,767,55260.547144754135,9,OWN,1220,0.4628,0.5524941962633084,15,0.0,25.85,0.0,Unknown,None
1221,1221,23063.0,60,0.073926087903214,460.95915971702215,C,2023-08-29 11:47:56.410573,Fully Paid,1221,Borrower_1221,586,59915.45867429023,13,RENT,1221,0.1856,0.8526848335531223,19,0.0,28.99,0.0,Unknown,None
1222,1222,7200.0,36,0.1333417327694459,243.7569787095867,C,2025-09-16 11:47:56.410577,Current,1222,Borrower_1222,712,31622.163298465035,24,RENT,1222,0.3025,0.5943779871183668,0,0.0,16.26,0.0,Unknown,None
1223,1223,39164.0,60,0.0645524752479254,765.4679410397725,A,2023-10-20 11:47:56.410580,Current,1223,Borrower_1223,814,104450.9920832295,19,MORTGAGE,1223,0.2151,0.7453114837473431,15,0.0,38.84,0.0,Unknown,None
1224,1224,24377.0,60,0.0697538102797502,482.41072153474926,D,2024-11-10 11:47:56.410584,Fully Paid,1224,Borrower_1224,624,102623.85142843756,9,RENT,1224,0.1183,0.5289042812059329,7,0.0,26.45,0.0,Unknown,None
1225,1225,14410.0,60,0.1331833065865432,330.2247675562754,E,2024-08-29 11:47:56.410588,Current,1225,Borrower_1225,828,31074.990938148992,9,MORTGAGE,1225,0.3905,0.4386154504786839,0,0.0,16.66,0.0,Unknown,None
1226,1226,4598.0,60,0.1110762963936927,100.21863982180362,A,2024-04-23 11:47:56.410592,Current,1226,Borrower_1226,610,92393.88187403246,25,OWN,1226,0.2417,0.32482975355098437,9,0.0,4.91,0.0,Unknown,None
1227,1227,11564.0,60,0.2351088651724447,329.3978606414396,A,2025-05-11 11:47:56.410595,Current,1227,Borrower_1227,602,73280.57364955304,24,MORTGAGE,1227,0.1759,0.8026511360745184,1,0.0,21.23,0.0,Unknown,None
1228,1228,31898.0,36,0.1251411610760541,1067.3197329304203,D,2024-04-11 11:47:56.410599,Current,1228,Borrower_1228,739,35918.686156222466,10,RENT,1228,0.1665,0.6957871708564947,16,0.0,68.67,0.0,Unknown,None
1229,1229,21598.0,60,0.20157162441442,574.1052315950524,B,2023-12-13 11:47:56.410603,Fully Paid,1229,Borrower_1229,737,32761.191224291048,22,RENT,1229,0.4477,0.2757441665838162,8,0.0,31.07,0.0,Unknown,None
1230,1230,18862.0,36,0.1560495052732485,659.4590488958411,A,2024-09-22 11:47:56.410606,Current,1230,Borrower_1230,618,72167.611835669,1,RENT,1230,0.2039,0.7686593078821182,9,0.0,33.29,0.0,Unknown,None
1231,1231,11265.0,60,0.1908171337284671,292.727037564079,C,2024-05-23 11:47:56.410610,Fully Paid,1231,Borrower_1231,661,49077.10653569475,24,MORTGAGE,1231,0.1281,0.7197365960745062,14,0.0,15.78,0.0,Unknown,None
1232,1232,10705.0,36,0.1020231966030798,346.4379773475412,C,2023-11-05 11:47:56.410614,Charged Off,1232,Borrower_1232,837,148742.87532334097,19,MORTGAGE,1232,0.2549,0.48319246374111946,18,0.0,15.66,1.0,Unknown,None
1233,1233,26544.0,36,0.2383809945676658,1039.141756193532,E,2025-09-13 11:47:56.410617,Late (31-120 days),1233,Borrower_1233,785,96403.63596093647,7,OWN,1233,0.2341,0.7225719818479994,0,0.0,60.55,1.0,Unknown,None
1234,1234,15298.0,36,0.1560176993828848,534.829439222619,A,2024-03-20 11:47:56.410621,Current,1234,Borrower_1234,656,75875.30653594651,29,RENT,1234,0.2379,0.36145637317609114,14,0.0,15.53,0.0,Unknown,None
1235,1235,33670.0,60,0.2162648142570499,922.792384043121,E,2024-07-05 11:47:56.410625,Current,1235,Borrower_1235,591,77772.21416769929,22,MORTGAGE,1235,0.3753,0.10300783387649926,4,0.0,55.93,0.0,Unknown,None
1236,1236,7050.0,36,0.1230091386952227,235.17541918901836,A,2025-06-02 11:47:56.410628,Current,1236,Borrower_1236,803,116475.19259140707,28,RENT,1236,0.5088,0.18133098425484873,0,0.0,13.19,0.0,Unknown,None
1237,1237,22034.0,60,0.0700422698101049,436.3435523135578,D,2023-11-02 11:47:56.410632,Current,1237,Borrower_1237,592,91423.61061076084,6,RENT,1237,0.0765,0.5962563576363963,22,0.0,26.81,0.0,Unknown,None
1238,1238,9484.0,60,0.1847423295441697,243.28464366218347,A,2023-10-19 11:47:56.410635,Fully Paid,1238,Borrower_1238,625,76870.94219404868,7,MORTGAGE,1238,0.2561,0.43450826049225744,16,0.0,14.21,0.0,Unknown,None
1239,1239,32323.0,36,0.0515519296674849,971.003121691091,B,2025-03-12 11:47:56.410639,Charged Off,1239,Borrower_1239,734,36675.68982069663,0,MORTGAGE,1239,0.4253,0.15984222824155936,0,0.0,60.26,1.0,Unknown,None
1240,1240,21796.0,36,0.1450585953131016,750.3019120518785,C,2023-05-18 11:47:56.410643,Fully Paid,1240,Borrower_1240,692,276778.68167873955,20,RENT,1240,0.5171,0.5760227364320684,16,0.0,47.2,0.0,Unknown,None
1241,1241,30069.0,60,0.0885603805332918,622.0841811792803,D,2023-09-18 11:47:56.410647,Current,1241,Borrower_1241,812,34489.44524712475,1,RENT,1241,0.2063,0.5284880919469409,17,0.0,38.43,0.0,Unknown,None
1242,1242,22827.0,60,0.1754751008870724,574.0514984003921,C,2023-06-04 11:47:56.410651,Current,1242,Borrower_1242,596,51211.97300533479,17,MORTGAGE,1242,0.4735,0.22736112545668236,12,0.0,32.36,0.0,Unknown,None
1243,1243,36361.0,60,0.2458839746275704,1058.4871349594573,E,2024-11-05 11:47:56.410654,Current,1243,Borrower_1243,802,26176.98482227237,14,RENT,1243,0.5024,0.8162898919071737,0,0.0,52.57,0.0,Unknown,None
1244,1244,11315.0,60,0.1428805812641292,264.9730909565633,D,2023-08-13 11:47:56.410658,Fully Paid,1244,Borrower_1244,767,78385.87931861253,0,RENT,1244,0.2889,0.157292305638033,17,0.0,9.47,0.0,Unknown,None
1245,1245,27519.0,60,0.2134996513051333,749.909144292928,B,2024-04-30 11:47:56.410662,Current,1245,Borrower_1245,742,64573.23071304397,4,MORTGAGE,1245,0.5119,0.7550869084309869,1,0.0,42.6,0.0,Unknown,None
1246,1246,10107.0,60,0.1515568373902242,241.2715599580187,C,2024-01-05 11:47:56.410666,Current,1246,Borrower_1246,653,87784.32379291224,1,MORTGAGE,1246,0.165,0.7081334110797443,17,0.0,13.46,0.0,Unknown,None
1247,1247,4869.0,36,0.1491680062208048,168.58717391002364,A,2023-12-02 11:47:56.410670,Current,1247,Borrower_1247,812,25096.086194299158,19,OWN,1247,0.4441,0.5534972518611676,12,0.0,7.78,0.0,Unknown,None
1248,1248,16447.0,60,0.2360846986357556,469.4164060255843,A,2024-01-03 11:47:56.410674,Late (31-120 days),1248,Borrower_1248,803,104448.85802365885,2,MORTGAGE,1248,0.1424,0.33828079355531715,19,0.0,30.2,1.0,Unknown,None
1249,1249,28370.0,60,0.2279931737493363,796.4959983079427,A,2025-04-12 11:47:56.410678,Fully Paid,1249,Borrower_1249,639,39985.90513066506,18,MORTGAGE,1249,0.3941,0.7143391983356584,0,0.0,46.65,0.0,Unknown,None
